8.73845326656 80.0456485442 4.21041899177
9.02668036738 10.1438365498 22.1012653656
3.82181579405 12.8169241106 12.598325557
5.7155228363 63.2745410471 25.3581777706
5.32135251558 3021.98896963 16.6267704757
51.4091813753 2437.18831728 10.525864449
18.516297498 3719.27870836 14.0480037628
20.5626986089 400.191492645 77.5946403472
89.0430884095 29.7732662374 15.9987001574
14.858648675 99.5820871193 71.141498951
19.0085455774 25.6990338975 35.5168419642
6.81159028111 54.9382332321 22.3924634178
28.4342004971 11.706397058 4.79004712875
8.73826954969 836.687091641 2.54023472278
13.2246550905 906.023375874 44.3497810212
64.5371751414 2876.81697899 16.7046223005
8.73845326656 80.0456485442 4.21041899177
9.02668036738 10.1438365498 22.1012653656
3.82181579405 12.8169241106 12.598325557
5.7155228363 63.2745410471 25.3581777706
5.32135251558 3021.98896963 16.6267704757
51.4091813753 2437.18831728 10.525864449
18.516297498 3719.27870836 14.0480037628
20.5626986089 400.191492645 77.5946403472
89.0430884095 29.7732662374 15.9987001574
14.858648675 99.5820871193 71.141498951
19.0085455774 25.6990338975 35.5168419642
6.81159028111 54.9382332321 22.3924634178
28.4342004971 11.706397058 4.79004712875
8.73826954969 836.687091641 2.54023472278
13.2246550905 906.023375874 44.3497810212
64.5371751414 2876.81697899 16.7046223005
8.73845326656 80.0456485442 4.21041899177
9.02668036738 10.1438365498 22.1012653656
3.82181579405 12.8169241106 12.598325557
5.7155228363 63.2745410471 25.3581777706
5.32135251558 3021.98896963 16.6267704757
51.4091813753 2437.18831728 10.525864449
18.516297498 3719.27870836 14.0480037628
20.5626986089 400.191492645 77.5946403472
89.0430884095 29.7732662374 15.9987001574
14.858648675 99.5820871193 71.141498951
19.0085455774 25.6990338975 35.5168419642
6.81159028111 54.9382332321 22.3924634178
28.4342004971 11.706397058 4.79004712875
8.73826954969 836.687091641 2.54023472278
13.2246550905 906.023375874 44.3497810212
64.5371751414 2876.81697899 16.7046223005
